PolicyID,ClientID,EmployerID,AdvisorID,ProductCode,PolicyStartDate,PolicyEndDate,PolicyStatus,PaymentMode,UnderwritingClass,PlanTier,SumAssured,PremiumOrRate
POL7562025134,CLT328476559,EMP09266481,ADV3561690,GB_HEALTH,2021-10-27,,Active,Monthly,,Family,,171.01
POL2900522551,CLT869798316,,ADV6297959,IND_LIFE_TERM,2023-01-02,,Active,Bi-Weekly,Preferred,,41232,12.0
POL2993090486,CLT455523173,,ADV8535585,WEALTH_SEG,2023-09-08,,Active,Annual,,,,0.76
POL2077448734,CLT142579429,EMP88826615,ADV0904734,GB_HEALTH,2015-12-09,,Active,Monthly,,Family,,200.52
POL4176299106,CLT144116047,,ADV0676537,GB_DENTAL,2015-11-28,,Active,Monthly,,Single,,112.02
POL9378890561,CLT991258021,EMP46093065,ADV2977102,GB_LTD,2025-09-07,,Active,Bi-Weekly,,Couple,,123.34
POL1070771758,CLT278567429,EMP57162254,ADV7018596,IND_LIFE_TERM,2020-03-06,,Active,Monthly,Standard,,45606,12.0
POL3784070587,CLT282804247,EMP15700806,ADV2614390,GB_DENTAL,2024-11-05,,Active,Monthly,,Couple,,64.14
POL9788822733,CLT337019990,,,IND_LIFE_PERM,2025-02-05,,Active,Monthly,Rated,,121546,95.94
POL6854446764,CLT788847241,,ADV3224779,GB_HEALTH,2019-07-27,,Active,Monthly,,Family,,220.26
POL2638609541,CLT840345641,EMP42804352,ADV6722466,GB_LTD,2023-02-21,,Active,Monthly,,Couple,,108.46
POL7595864659,CLT748224533,EMP98462855,ADV9066504,GB_HEALTH,2025-09-22,,Active,Monthly,,Single,,64.81
POL3102881368,CLT966769940,EMP64764694,ADV2038174,GB_DENTAL,2019-07-10,2023-05-02,Lapsed,Monthly,,Couple,,139.88
POL2494085033,CLT366906369,,ADV3422954,GRS_DC,2023-10-17,,Active,Monthly,,,,0.54
POL9377163447,CLT408383798,,,GB_STD,2023-08-20,,Active,Bi-Weekly,,Single,,126.32
POL2170178026,CLT097131716,EMP44159431,ADV3207388,GB_STD,2024-02-12,,Active,Monthly,,Family,,133.41
POL5400151062,CLT786639903,,,GB_DENTAL,2019-06-15,,Active,Monthly,,Single,,87.51
POL1140598700,CLT879258391,EMP88281543,ADV7833541,GB_DENTAL,2016-05-13,,Active,Monthly,,Single,,55.95
POL3682609714,CLT293019054,,ADV2614390,GB_HEALTH,2020-09-08,,Active,Monthly,,Single,,122.47
POL5618712031,CLT351756240,EMP56761914,,IND_LIFE_TERM,2015-03-27,,Active,Bi-Weekly,Simplified,,25328,12.0
POL4174363317,CLT288492227,,,GB_HEALTH,2022-04-12,,Active,Monthly,,Single,,70.48
POL9628915687,CLT685749707,,ADV6722466,IND_LIFE_TERM,2025-07-12,,Active,Annual,Preferred,,99935,19.21
POL6312941458,CLT991931543,,ADV9777492,IND_LIFE_TERM,2024-10-03,,Active,Bi-Weekly,Simplified,,58738,12.0
POL9263611165,CLT332066391,,,GB_DENTAL,2017-02-05,2018-11-26,Lapsed,Monthly,,Single,,76.11
POL6047605750,CLT001328111,EMP41392161,ADV5427960,GB_DENTAL,2019-06-21,,Active,Monthly,,Single,,90.43
POL9606040829,CLT083335452,,ADV5676366,GRS_DC,2016-07-10,2025-11-01,Cancelled,Monthly,,,,0.84
POL8151407720,CLT345879520,,,IND_HEALTH,2017-03-06,,Active,Monthly,Standard,,181193,17.08
POL6322496925,CLT526321302,,,IND_HEALTH,2015-06-10,,Active,Bi-Weekly,Standard,,111114,31.11
POL3651240898,CLT965365300,EMP86661725,ADV2842054,GB_LTD,2025-11-22,,Active,Bi-Weekly,,Single,,114.31
POL1857483239,CLT176069723,,,IND_LIFE_TERM,2022-12-24,,Active,Monthly,Preferred,,32493,12.0
POL1025202090,CLT741048495,,ADV8891512,GB_DENTAL,2022-07-20,,Active,Monthly,,Couple,,117.48
POL1055767001,CLT351764326,EMP56988634,ADV2217422,GB_STD,2016-09-17,,Active,Bi-Weekly,,Single,,57.34
POL7286602720,CLT474232456,,ADV1382643,GB_DENTAL,2020-10-29,,Active,Monthly,,Single,,79.81
POL7020396694,CLT544517918,,ADV2038174,GB_LTD,2023-09-03,2025-02-16,Lapsed,Monthly,,Family,,245.39
POL5438959471,CLT983286457,EMP51024118,,IND_HEALTH,2023-03-10,,Active,Monthly,Simplified,,101764,28.07
POL7055791150,CLT528500620,,ADV2430194,GB_HEALTH,2023-12-06,,Active,Monthly,,Single,,70.55
POL6563476041,CLT947372607,,ADV5801806,GB_HEALTH,2015-05-20,,Active,Monthly,,Single,,112.66
POL7070089766,CLT744076576,,ADV5706657,GB_DENTAL,2023-06-04,2023-03-03,Lapsed,Monthly,,Single,,87.53
POL6076596384,CLT605527517,EMP98631872,,GB_HEALTH,2020-04-23,2021-10-15,Lapsed,Bi-Weekly,,Family,,217.59
POL8563420372,CLT075709618,EMP26417851,,GB_LTD,2018-08-09,,Active,Monthly,,Couple,,127.75
POL9584327030,CLT650612552,,,GB_HEALTH,2023-04-09,,Active,Bi-Weekly,,Single,,97.36
POL7114394087,CLT329746597,,ADV2334023,GB_HEALTH,2018-03-24,,Active,Annual,,Single,,80.56
POL3638765123,CLT798678979,,,GB_HEALTH,2021-05-03,,Active,Bi-Weekly,,Single,,82.67
POL0033798427,CLT106798554,EMP03252925,ADV7206109,GB_DENTAL,2019-07-01,2024-11-07,Lapsed,Monthly,,Single,,51.83
POL9295929568,CLT861943760,EMP10999865,,GB_HEALTH,2018-09-02,,Active,Monthly,,Single,,48.7
POL3615858129,CLT956519137,,ADV5292338,GB_DENTAL,2022-03-15,2024-03-27,Matured,Bi-Weekly,,Single,,100.7
POL6145922750,CLT783514409,EMP52994055,ADV0211596,GB_HEALTH,2017-01-02,2023-08-26,Lapsed,Monthly,,Single,,95.15
POL7627391093,CLT846321456,EMP92486320,ADV3529095,GB_DENTAL,2023-01-15,2025-04-21,Matured,Bi-Weekly,,Couple,,79.27
POL4458793214,CLT388010789,EMP68025763,ADV9771177,GB_DENTAL,2022-11-24,2019-11-08,Cancelled,Monthly,,Couple,,176.53
POL7158375977,CLT224981873,,ADV8825790,GB_HEALTH,2017-05-26,2024-10-06,Lapsed,Monthly,,Single,,84.34
POL2927003114,CLT853583947,EMP89309627,,GB_DENTAL,2022-07-21,2025-03-28,Lapsed,Monthly,,Single,,100.28
POL3488077932,CLT376099618,,ADV2783919,WEALTH_SEG,2025-06-25,,Active,Monthly,,,,0.64
POL0929854957,CLT687135684,EMP39240760,ADV2457415,GRS_RRSP,2015-06-29,,Active,Bi-Weekly,,,,0.3
POL7559793314,CLT375809283,EMP61157129,ADV4251680,GB_HEALTH,2019-09-02,,Active,Monthly,,Single,,77.66
POL7356898752,CLT973984088,,ADV8891512,IND_LIFE_PERM,2015-06-01,,Active,Monthly,Rated,,143421,116.53
POL9040654917,CLT238004786,,ADV5310360,GB_DENTAL,2017-11-16,,Active,Monthly,,Family,,162.14
POL2304061034,CLT566054814,,ADV4135279,IND_HEALTH,2016-05-01,,Active,Monthly,Preferred,,43851,12.0
POL4710078528,CLT237583790,,ADV6257525,GB_HEALTH,2023-03-19,,Active,Monthly,,Family,,241.62
POL2642205846,CLT221832083,,ADV4675396,IND_LIFE_TERM,2018-04-01,,Active,Monthly,Preferred,,159461,14.7
POL6412643527,CLT119336374,,,IND_LIFE_TERM,2017-12-09,,Active,Monthly,Rated,,57972,23.19
POL0828111798,CLT729602624,,,IND_LIFE_TERM,2022-09-22,,Active,Monthly,Simplified,,29287,12.0
POL2581421518,CLT419469040,EMP43644421,ADV7904566,GB_HEALTH,2017-10-14,,Active,Monthly,,Single,,67.2
POL6803017246,CLT283538092,,ADV4098157,WEALTH_SEG,2024-11-22,,Active,Monthly,,,,0.3
POL0765695989,CLT720060595,EMP71374907,ADV1569720,GB_DENTAL,2024-06-18,,Active,Monthly,,Single,,79.95
POL5302023596,CLT419789795,EMP05989189,ADV0641106,GB_HEALTH,2018-01-28,2020-03-22,Cancelled,Monthly,,Single,,93.86
POL8725298658,CLT907738440,EMP58824760,,GB_HEALTH,2020-06-14,,Active,Monthly,,Single,,112.8
POL5264391720,CLT886637929,EMP56236260,,GB_HEALTH,2024-01-23,,Active,Bi-Weekly,,Family,,98.97
POL7889677667,CLT369299960,,ADV2846008,IND_LIFE_TERM,2025-04-26,,Active,Monthly,Standard,,63092,15.94
POL8218962849,CLT072841297,EMP47437617,ADV1956036,GRS_DC,2021-07-18,,Active,Monthly,,,,0.6
POL0673051096,CLT335081358,,ADV8829710,GB_HEALTH,2016-02-25,2020-09-16,Lapsed,Monthly,,Family,,257.92
POL2594312939,CLT839596492,EMP13690789,,GB_HEALTH,2016-06-01,,Active,Bi-Weekly,,Single,,110.45
POL9044459808,CLT273563376,EMP72786396,,GB_LTD,2021-11-25,2022-05-26,Lapsed,Monthly,,Family,,209.1
POL2599558030,CLT839170930,,,IND_LIFE_PERM,2020-01-15,,Active,Monthly,Standard,,68249,15.76
POL2378390558,CLT321772444,,,IND_LIFE_TERM,2022-01-10,,Active,Monthly,Simplified,,181004,85.94
POL5327734124,CLT773416621,,,GB_DENTAL,2016-01-11,,Active,Monthly,,Family,,150.21
POL8634024181,CLT666967777,,ADV5375311,GB_LTD,2023-03-18,,Active,Bi-Weekly,,Single,,110.95
POL7471607024,CLT935388321,,ADV0350665,WEALTH_SEG,2015-09-26,,Active,Monthly,,,,0.1
POL5611355503,CLT849874954,,ADV6782481,GB_DENTAL,2015-08-02,,Active,Monthly,,Single,,112.33
POL2794509931,CLT781974723,EMP04128718,ADV9881375,GB_HEALTH,2023-11-06,,Active,Monthly,,Single,,50.76
POL3444285065,CLT329591757,,ADV5673645,GRS_DC,2015-10-15,,Active,Monthly,,,,0.98
POL8751737398,CLT500924513,EMP94257300,ADV9611738,GRS_RRSP,2022-03-13,,Active,Monthly,,,,0.71
POL1168879856,CLT994681880,,ADV5310360,GB_HEALTH,2025-06-11,,Active,Bi-Weekly,,Family,,188.34
POL5639441731,CLT602243065,EMP12588160,ADV4374813,GB_HEALTH,2018-08-23,,Active,Monthly,,Single,,86.46
POL1313228359,CLT894968954,,,IND_LIFE_PERM,2022-02-05,2023-08-22,Lapsed,Monthly,Standard,,132381,100.96
POL3514288514,CLT084484229,EMP94332778,ADV3623181,GB_HEALTH,2022-02-02,,Active,Monthly,,Single,,84.45
POL6549233683,CLT089150028,EMP26705922,,GB_HEALTH,2017-01-07,,Active,Monthly,,Couple,,119.48
POL1408064069,CLT251998552,EMP15448513,,GB_HEALTH,2024-03-22,,Active,Bi-Weekly,,Single,,47.98
POL9521940312,CLT067755570,,ADV5379233,GB_LTD,2025-03-13,,Active,Monthly,,Single,,109.27
POL7090820720,CLT995186183,EMP33017312,ADV4987087,WEALTH_SEG,2021-02-13,,Active,Monthly,,,,0.47
POL3800048314,CLT500047685,,ADV8206610,GB_HEALTH,2023-02-15,2022-04-29,Cancelled,Bi-Weekly,,Family,,277.43
POL4475363646,CLT863550466,EMP61535909,,GB_DENTAL,2016-05-12,,Active,Monthly,,Family,,173.79
POL8274909725,CLT281448481,EMP84666210,ADV8504733,GB_DENTAL,2025-11-05,,Active,Annual,,Single,,90.81
POL6152855647,CLT121667863,EMP85744683,ADV5725706,GB_HEALTH,2020-07-09,,Active,Monthly,,Single,,80.34
POL8271338443,CLT549843834,,ADV5020667,GB_DENTAL,2016-08-04,,Active,Bi-Weekly,,Single,,103.02
POL2059260827,CLT782241423,,ADV9741357,IND_LIFE_TERM,2019-06-30,2019-10-15,Lapsed,Monthly,Simplified,,103166,28.32
POL3397414417,CLT236675915,,,GB_HEALTH,2018-05-06,2020-07-25,Lapsed,Monthly,,Family,,143.57
POL8927643092,CLT295038392,EMP01221917,,GB_HEALTH,2022-06-30,,Active,Monthly,,Single,,55.91
POL1435631518,CLT221972287,EMP25684028,ADV6090391,GB_HEALTH,2018-12-09,,Active,Monthly,,Single,,111.86
POL3606101950,CLT517866812,EMP14140632,,GB_DENTAL,2020-10-21,,Active,Monthly,,Single,,98.93
POL8499809095,CLT269772152,EMP57846596,ADV1220760,GB_HEALTH,2023-11-13,,Active,Monthly,,Single,,79.84
POL6431897401,CLT423836139,,ADV4424159,IND_LIFE_TERM,2016-03-12,,Active,Annual,Simplified,,37920,19.12
POL9070653066,CLT098934578,,ADV0676537,GB_DENTAL,2018-11-03,,Active,Monthly,,Single,,58.65
POL1522999295,CLT104521049,,ADV0924068,GB_HEALTH,2021-07-31,,Active,Monthly,,Single,,60.96
POL4652805886,CLT619336730,,ADV4308904,GB_HEALTH,2018-03-04,2021-03-14,Lapsed,Monthly,,Family,,231.18
POL9237487722,CLT440691277,EMP83812210,,IND_LIFE_TERM,2020-05-24,,Active,Bi-Weekly,Preferred,,68385,23.46
POL0763322185,CLT390145043,EMP37525827,ADV8476677,GB_HEALTH,2024-09-21,,Active,Monthly,,Single,,64.67
POL6044856033,CLT915297701,,ADV3217875,GB_HEALTH,2016-01-08,,Active,Bi-Weekly,,Family,,233.52
POL3839628693,CLT386364854,EMP69769493,,GRS_DC,2022-03-06,,Active,Monthly,,,,0.57
POL1590209541,CLT280940903,,,GB_DENTAL,2023-08-10,,Active,Annual,,Family,,171.49
POL4904758435,CLT278645331,EMP21161052,,IND_LIFE_TERM,2019-11-11,,Active,Monthly,Preferred,,167317,28.6
POL6357027963,CLT814495333,EMP35780123,ADV8455100,GB_DENTAL,2019-11-25,,Active,Monthly,,Couple,,121.37
POL3496878257,CLT089834636,,ADV1502969,GB_HEALTH,2025-11-26,,Active,Monthly,,Single,,104.99
POL7109952539,CLT403553922,,,GB_LTD,2016-08-01,2021-09-20,Lapsed,Monthly,,Couple,,77.61
POL5617423323,CLT822985461,,ADV6821408,GB_STD,2024-08-17,,Active,Annual,,Single,,69.02
POL7753478729,CLT721542180,,ADV6722466,GB_HEALTH,2019-01-21,,Active,Monthly,,Couple,,128.32
POL3779971189,CLT935568152,EMP89309627,ADV7984705,IND_LIFE_TERM,2023-06-15,,Active,Monthly,Rated,,78883,18.62
POL3684332816,CLT947372607,,ADV5801806,GB_STD,2019-02-09,,Active,Monthly,,Couple,,187.54
POL3404572520,CLT414229632,,ADV8232111,GB_HEALTH,2020-11-21,2025-03-19,Cancelled,Monthly,,Couple,,122.68
POL4927211823,CLT630142986,,,GB_STD,2018-11-27,,Active,Monthly,,Couple,,62.93
POL3935057753,CLT712524878,EMP41360280,ADV8476677,GRS_RRSP,2022-07-27,,Active,Annual,,,,1.05
POL1595301243,CLT606987596,EMP66566074,ADV5362138,IND_LIFE_TERM,2016-04-08,,Active,Bi-Weekly,Rated,,95635,39.96
POL1516055587,CLT911999825,,,IND_LIFE_TERM,2018-06-24,,Active,Bi-Weekly,Standard,,67151,12.0
POL9821271265,CLT317216791,EMP50643757,ADV1119887,GRS_RRSP,2020-04-10,,Active,Monthly,,,,0.47
POL1399557453,CLT369094095,EMP48004357,,GB_DENTAL,2018-12-15,,Active,Bi-Weekly,,Family,,265.59
POL3720254921,CLT868704312,,ADV6863523,GB_STD,2021-06-27,,Active,Monthly,,Family,,140.89
POL6119937431,CLT182830454,EMP16793256,ADV4126894,GB_STD,2021-06-23,,Active,Bi-Weekly,,Couple,,137.99
POL0469014956,CLT108408676,,ADV2761906,IND_LIFE_PERM,2024-04-12,,Active,Monthly,Rated,,83464,33.21
POL8345184207,CLT430504645,EMP75941099,ADV9905443,GB_DENTAL,2020-01-19,,Active,Monthly,,Single,,93.72
POL7226012282,CLT063947307,,ADV7158971,GB_LTD,2017-01-10,,Active,Monthly,,Single,,92.93
POL0111672000,CLT263250315,EMP04946277,ADV8916982,IND_LIFE_PERM,2016-02-15,,Active,Monthly,Standard,,39066,12.5
POL7424113408,CLT635144296,EMP32186164,ADV3964002,GB_STD,2019-04-26,,Active,Annual,,Single,,89.46
POL6525859983,CLT856405045,EMP28835560,ADV6782481,IND_LIFE_PERM,2015-10-23,2020-04-27,Lapsed,Monthly,Rated,,378253,171.55
POL4036708969,CLT976787434,,,GRS_DC,2020-08-15,,Active,Bi-Weekly,,,,0.7
POL5517294557,CLT712520426,EMP54444445,,GRS_DC,2016-11-20,,Active,Monthly,,,,0.55
POL5101190144,CLT801601887,EMP03597751,,GB_DENTAL,2025-11-06,,Active,Monthly,,Couple,,197.51
POL3590854156,CLT234822141,,ADV4300648,GB_HEALTH,2018-08-18,,Active,Monthly,,Family,,223.06
POL0178401072,CLT132393682,EMP90698319,ADV5138302,IND_LIFE_TERM,2016-10-02,,Active,Monthly,Standard,,111450,19.02
POL3078122812,CLT936084547,EMP51969914,ADV2961815,GB_DENTAL,2023-05-16,,Active,Monthly,,Couple,,126.34
POL4790946011,CLT987030088,,ADV4621030,GB_LTD,2017-06-06,,Active,Monthly,,Family,,193.4
POL3737818282,CLT601393554,EMP17133085,ADV5876819,GB_HEALTH,2021-07-24,,Active,Bi-Weekly,,Single,,89.51
POL3467948061,CLT121885189,EMP84058941,ADV1948398,WEALTH_SEG,2024-07-13,,Active,Bi-Weekly,,,,0.95
POL4536958551,CLT872626967,EMP73094099,ADV3809811,GB_HEALTH,2024-07-26,,Active,Monthly,,Single,,87.64
POL9310069201,CLT451752307,,ADV8274365,GB_HEALTH,2015-07-01,,Active,Bi-Weekly,,Single,,63.11
POL2811034732,CLT937336144,EMP24522297,ADV8274365,IND_LIFE_PERM,2017-12-20,,Active,Monthly,Simplified,,30953,12.0
POL7762393097,CLT740068401,EMP44159431,ADV9550208,GB_DENTAL,2016-08-05,,Active,Monthly,,Single,,83.12
POL1668064949,CLT612639516,EMP14829563,ADV0872203,IND_LIFE_TERM,2017-07-11,,Active,Monthly,Preferred,,81676,17.45
POL9971127507,CLT418875169,,ADV7830378,GB_HEALTH,2018-01-31,,Active,Bi-Weekly,,Single,,84.31
POL1710614158,CLT709159258,EMP41796887,,GB_DENTAL,2025-06-07,,Active,Monthly,,Single,,31.91
POL8112692718,CLT756383670,,,IND_LIFE_TERM,2018-10-12,,Active,Monthly,Rated,,116615,24.96
POL0723790365,CLT551188455,,,GB_LTD,2018-11-24,,Active,Monthly,,Single,,92.49
POL6744576278,CLT828425144,EMP49608889,,GB_DENTAL,2019-04-06,,Active,Monthly,,Single,,72.89
POL3373770643,CLT309002762,,ADV5506562,GRS_DC,2018-08-11,,Active,Monthly,,,,0.39
POL6122387687,CLT107707664,EMP09346608,,IND_LIFE_PERM,2019-08-15,,Active,Monthly,Preferred,,196834,148.05
POL7664996666,CLT705524909,EMP67483516,ADV7296707,GB_HEALTH,2025-07-18,,Active,Monthly,,Single,,94.38
POL7924592640,CLT782795407,EMP55838799,ADV3636739,IND_LIFE_TERM,2015-09-27,2022-05-05,Matured,Monthly,Preferred,,45823,13.43
POL5288647784,CLT902650700,,ADV5506562,GB_HEALTH,2017-09-04,,Active,Monthly,,Single,,71.25
POL2277129709,CLT341172827,EMP02052757,,IND_LIFE_PERM,2022-04-03,,Active,Bi-Weekly,Standard,,66065,36.72
POL4315961959,CLT724698240,,,GB_HEALTH,2024-05-03,,Active,Monthly,,Single,,100.37
POL2989801199,CLT254711298,EMP26417851,ADV0672118,GB_HEALTH,2020-08-30,,Active,Bi-Weekly,,Single,,92.89
POL2692184944,CLT159304488,,ADV5166288,IND_LIFE_PERM,2015-08-27,,Active,Monthly,Preferred,,94309,61.12
POL7391944145,CLT758366611,EMP48141778,ADV4374813,GB_DENTAL,2024-01-22,,Active,Monthly,,Single,,133.44
POL2945799392,CLT679815482,,,GB_STD,2016-03-19,,Active,Bi-Weekly,,Single,,41.55
POL6544984479,CLT894439118,EMP57611719,ADV9741357,GB_LTD,2023-01-19,,Active,Monthly,,Single,,112.31
POL9807151092,CLT470620377,EMP56632735,ADV5292338,IND_LIFE_TERM,2015-10-23,,Active,Monthly,Standard,,129324,52.56
POL4840536413,CLT385700906,EMP99217310,ADV5800037,GB_STD,2016-07-22,,Active,Bi-Weekly,,Family,,307.82
POL8988355464,CLT408422402,EMP67718535,ADV5268427,WEALTH_SEG,2020-06-19,,Active,Monthly,,,,0.25
POL1097005721,CLT445677668,EMP05164467,ADV8283483,IND_LIFE_PERM,2016-10-11,,Active,Annual,Preferred,,124965,91.43
POL5827541540,CLT293242967,,ADV1220760,GRS_DC,2019-09-19,,Active,Monthly,,,,0.58
POL9174985651,CLT606256417,EMP97104564,,IND_HEALTH,2019-08-15,2024-05-30,Lapsed,Bi-Weekly,Rated,,104406,13.23
POL8568471431,CLT600817010,,ADV7737987,GB_LTD,2019-07-16,,Active,Monthly,,Family,,157.25
POL5154118556,CLT989011542,EMP26889119,ADV9795977,GB_DENTAL,2017-02-24,,Active,Monthly,,Single,,68.6
POL4938924738,CLT119985975,EMP76485442,ADV2668171,IND_LIFE_PERM,2016-05-09,,Active,Bi-Weekly,Simplified,,115019,56.93
POL9284424729,CLT649510527,EMP42804352,ADV2722414,GRS_RRSP,2020-06-26,,Active,Monthly,,,,0.28
POL8024085107,CLT703423863,,ADV4626663,GB_DENTAL,2021-12-31,,Active,Monthly,,Family,,170.26
POL7371590859,CLT870002498,,,GB_DENTAL,2022-11-06,,Active,Monthly,,Couple,,145.27
POL4981649302,CLT412395481,EMP65790915,ADV3422954,GRS_DC,2023-06-24,2023-01-29,Cancelled,Bi-Weekly,,,,0.38
POL1788356387,CLT118302386,,,GB_STD,2023-09-16,,Active,Monthly,,Single,,72.88
POL0473575615,CLT533224185,,ADV8268494,GB_DENTAL,2018-10-18,,Active,Monthly,,Single,,78.27
POL1878062543,CLT761070537,EMP03597751,ADV2783919,IND_LIFE_PERM,2016-05-30,,Active,Annual,Rated,,70269,27.76
POL1525082434,CLT374746701,,,GB_DENTAL,2018-02-06,,Active,Monthly,,Single,,66.31
POL3274236663,CLT043007555,EMP07608097,ADV8466375,GB_DENTAL,2020-12-17,,Active,Monthly,,Single,,97.65
POL0798298703,CLT365069191,EMP82723262,ADV8268494,IND_LIFE_TERM,2025-10-06,,Active,Monthly,Standard,,139469,54.24
POL0162862759,CLT293270136,EMP76818279,,GB_HEALTH,2018-06-05,,Active,Monthly,,Single,,33.74
POL3759156683,CLT288962391,,ADV0641106,GB_DENTAL,2016-03-15,,Active,Monthly,,Couple,,201.13
POL4578465834,CLT400631222,EMP27791495,,GB_LTD,2023-03-10,,Active,Annual,,Single,,99.38
POL4041941704,CLT323462715,,ADV3529095,GB_DENTAL,2017-05-05,,Active,Monthly,,Single,,87.69
POL7448589322,CLT721399003,,ADV1477178,GB_HEALTH,2016-08-16,,Active,Annual,,Single,,86.65
POL5110030876,CLT946541771,,ADV7725926,GB_HEALTH,2021-08-30,,Active,Annual,,Single,,40.26
POL7208327709,CLT337019990,,,GB_HEALTH,2021-03-18,,Active,Monthly,,Single,,104.04
POL6252954918,CLT995096519,EMP10667948,ADV7942481,IND_LIFE_TERM,2022-06-28,,Active,Monthly,Standard,,52629,14.13
POL0154440940,CLT362890111,,ADV3207388,GB_LTD,2017-02-24,,Active,Monthly,,Couple,,160.93
POL6202060566,CLT232066856,,ADV6777505,GRS_RRSP,2019-04-19,,Active,Monthly,,,,0.38
POL2645701983,CLT404027443,,ADV5996819,GB_DENTAL,2018-06-05,,Active,Monthly,,Couple,,166.93
POL7602843609,CLT077277601,,ADV5379233,GB_DENTAL,2016-09-09,,Active,Monthly,,Family,,163.76
POL2780810508,CLT928354881,EMP31299062,,GB_HEALTH,2022-09-14,,Active,Bi-Weekly,,Single,,64.33
POL3972472970,CLT050375621,EMP49351833,ADV5314257,GB_HEALTH,2023-07-15,2025-06-09,Lapsed,Monthly,,Couple,,146.17
POL6019627319,CLT872765114,,ADV7068738,IND_LIFE_PERM,2021-07-16,2025-11-28,Lapsed,Monthly,Simplified,,95426,22.93
POL8572593261,CLT116410652,EMP56236260,,GB_STD,2017-04-18,,Active,Annual,,Single,,113.91
POL2264587725,CLT449420152,EMP05355756,,IND_LIFE_TERM,2016-12-26,,Active,Monthly,Rated,,68326,17.22
POL9425705946,CLT125454096,EMP38247990,,GB_DENTAL,2017-06-21,,Active,Monthly,,Single,,71.13
POL8273808436,CLT877297054,EMP41360280,ADV5653787,GB_DENTAL,2022-11-26,,Active,Monthly,,Couple,,117.22
POL3630415154,CLT271781675,,ADV0743615,IND_LIFE_TERM,2022-12-20,,Active,Monthly,Rated,,78553,12.0
POL1330333371,CLT890614823,EMP49191287,,GB_HEALTH,2023-10-26,2021-06-22,Lapsed,Monthly,,Couple,,48.87
POL9994027771,CLT213198353,,ADV3477567,GB_HEALTH,2017-11-08,,Active,Bi-Weekly,,Family,,226.26
POL3046347739,CLT832997152,EMP07644806,ADV3809811,GB_LTD,2015-01-30,,Active,Bi-Weekly,,Family,,181.47
POL2850198893,CLT752631646,EMP93889385,ADV6992869,GB_HEALTH,2022-09-02,,Active,Monthly,,Single,,59.63
POL7453060768,CLT790529203,EMP76485442,,GRS_DC,2016-11-09,,Active,Monthly,,,,0.65
POL7307116928,CLT292885176,EMP39545726,ADV5678778,IND_LIFE_TERM,2015-04-28,,Active,Monthly,Standard,,72647,14.85
POL9705292599,CLT300671378,,,GB_DENTAL,2021-10-09,,Active,Monthly,,Couple,,63.39
POL9436537419,CLT475780175,,,GRS_DC,2023-09-07,,Active,Bi-Weekly,,,,0.63
POL6196543595,CLT779088727,EMP12588160,ADV6343720,GB_DENTAL,2017-10-05,,Active,Monthly,,Single,,75.91
POL9637323886,CLT373088504,,ADV1869519,GB_HEALTH,2017-12-09,2022-05-10,Matured,Annual,,Single,,73.11
POL6212379445,CLT680960218,,ADV3797901,GRS_RRSP,2025-08-15,,Active,Monthly,,,,0.81
POL3038597719,CLT439579637,EMP13456680,ADV2842054,GRS_DC,2017-05-03,,Active,Monthly,,,,0.61
POL9500054523,CLT009465887,EMP07945406,,GB_DENTAL,2015-03-12,,Active,Annual,,Couple,,211.15
POL3908428104,CLT767631859,EMP46749726,ADV7413491,IND_LIFE_PERM,2019-10-02,2025-06-07,Cancelled,Monthly,Preferred,,141785,46.3
POL5452662244,CLT809816872,,,GRS_DC,2018-10-05,,Active,Monthly,,,,0.73
POL4742732180,CLT634823120,EMP75871044,ADV7793302,GB_DENTAL,2022-08-01,,Active,Monthly,,Family,,199.55
POL9057211878,CLT174401752,,ADV2039404,IND_LIFE_TERM,2018-06-16,2023-12-25,Cancelled,Bi-Weekly,Rated,,67682,12.0
POL4428697372,CLT580478849,,ADV2961811,IND_HEALTH,2020-04-01,,Active,Monthly,Simplified,,45167,12.0
POL2592166470,CLT839095572,,ADV9394009,GB_HEALTH,2019-11-16,,Active,Monthly,,Family,,148.61
POL8715334643,CLT786841609,EMP73847107,ADV5542760,IND_LIFE_TERM,2021-03-05,,Active,Bi-Weekly,Simplified,,29843,12.0
POL6469386930,CLT386951218,EMP95436520,ADV7331296,IND_LIFE_TERM,2018-11-03,,Active,Monthly,Preferred,,78693,17.27
POL6402119443,CLT263734595,,ADV5235151,GB_STD,2016-07-06,,Active,Monthly,,Single,,104.69
POL6018687805,CLT180160968,EMP98462855,ADV9881375,GRS_DC,2021-06-19,,Active,Bi-Weekly,,,,0.38
POL6352434906,CLT483385677,EMP34576835,ADV1164480,WEALTH_SEG,2017-03-29,2020-03-08,Cancelled,Monthly,,,,0.62
POL2841377194,CLT756316861,,ADV3472025,GB_DENTAL,2021-11-01,,Active,Monthly,,Family,,199.84
POL6598165985,CLT495174324,EMP34010088,ADV9609132,GB_STD,2015-03-08,,Active,Monthly,,Single,,85.22
POL4919373919,CLT239386953,,,IND_HEALTH,2025-06-09,,Active,Monthly,Preferred,,58641,14.22
POL1393252477,CLT376006532,,ADV4336441,GB_DENTAL,2018-12-29,,Active,Monthly,,Family,,129.14
POL5784598644,CLT545723039,EMP97256602,ADV5386661,GB_HEALTH,2019-07-28,,Active,Annual,,Family,,255.1
